Année;Cde_Transaction;Transaction;Cde_Pays;Pays;Cde_Devise;Devise;Montant
2011;D6142;Suppléments de cotisations autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2011;D29G;Sous-compensation de la TVA (régime forfaitaire);LUX;Luxembourg;EUR;Euro;0,00
2011;D2122B;Montants compensatoires monétaires prélevés à l'importation;LUX;Luxembourg;EUR;Euro;0,00
2011;D995FS;Cotisations sociales effectives à la charge des travailleurs indépendants dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D214B;Droits de timbre;LUX;Luxembourg;EUR;Euro;0,00
2011;D51C;Impôts sur les gains de détention;LUX;Luxembourg;EUR;Euro;0,00
2011;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;534,94
2011;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1999,41
2011;D613V;Cotisations sociales effectives volontaires des ménages;LUX;Luxembourg;EUR;Euro;30,69
2011;D51;Impôts sur le revenu;LUX;Luxembourg;EUR;Euro;5695,18
2011;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;LUX;Luxembourg;EUR;Euro;1417,70
2011;D214F;Taxes sur les loteries, les jeux et les paris;LUX;Luxembourg;EUR;Euro;26,76
2011;D6111;Cotisations de pension effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1164,16
2011;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;LUX;Luxembourg;EUR;Euro;2,79
2011;D59A;Impôts courants sur le capital;LUX;Luxembourg;EUR;Euro;259,05
2011;D214H;Autres taxes sur des services déterminés;LUX;Luxembourg;EUR;Euro;3,45
2011;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;LUX;Luxembourg;EUR;Euro;1417,70
2011;D29;Autres impôts sur la production;LUX;Luxembourg;EUR;Euro;657,24
2011;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;LUX;Luxembourg;EUR;Euro;2128,43
2011;D2122C;Droits d'accise;LUX;Luxembourg;EUR;Euro;1417,70
2011;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;LUX;Luxembourg;EUR;Euro;3546,76
2011;D61;Cotisations sociales nettes;LUX;Luxembourg;EUR;Euro;5226,73
2011;D6121;Cotisations de pension imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;533,25
2011;D29B;Impôts sur l'utilisation d'actifs fixes;LUX;Luxembourg;EUR;Euro;26,24
2011;D29A;Impôts sur les terrains, bâtiments et autres constructions;LUX;Luxembourg;EUR;Euro;28,19
2011;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;LUX;Luxembourg;EUR;Euro;3546,76
2011;D29H;Autres impôts sur la production n.c.a.;LUX;Luxembourg;EUR;Euro;602,81
2011;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;LUX;Luxembourg;EUR;Euro;2148,42
2011;D214G;Taxes sur les primes d'assurance;LUX;Luxembourg;EUR;Euro;38,41
2011;ODA;Total des recettes fiscales;LUX;Luxembourg;EUR;Euro;11375,24
2011;D2;Impôts sur la production et les importations;LUX;Luxembourg;EUR;Euro;5327,00
2011;D59;Autres impôts courants;LUX;Luxembourg;EUR;Euro;309,63
2011;D91A;Impôts sur les transferts en capital;LUX;Luxembourg;EUR;Euro;43,43
2011;D61N;Cotisations sociales effectives des employeurs et des ménages;LUX;Luxembourg;EUR;Euro;4693,48
2011;D214A;Droits d'accise et impôts de consommation;LUX;Luxembourg;EUR;Euro;80,94
2011;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;LUX;Luxembourg;EUR;Euro;16068,72
2011;D214D;Taxes à l'immatriculation des véhicules;LUX;Luxembourg;EUR;Euro;7,76
2011;D6112;Cotisations effectives autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;835,26
2011;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;LUX;Luxembourg;EUR;Euro;2148,42
2011;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;LUX;Luxembourg;EUR;Euro;344,39
2011;D5;Impôts courants sur le revenu, le patrimoine, etc.;LUX;Luxembourg;EUR;Euro;6004,81
2011;D211;Taxes du type TVA;LUX;Luxembourg;EUR;Euro;2907,67
2011;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;LUX;Luxembourg;EUR;Euro;2663,38
2011;D214L;Autres impôts sur les produits n.c.a.;LUX;Luxembourg;EUR;Euro;12,16
2011;D21;Impôts sur les produits;LUX;Luxembourg;EUR;Euro;4669,76
2011;D91;Impôts en capital;LUX;Luxembourg;EUR;Euro;43,43
2011;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;16038,03
2011;D59F;Autres impôts courants n.c.a.;LUX;Luxembourg;EUR;Euro;50,58
2011;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;16601,97
2011;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;532,15
2011;D613;Cotisations sociales effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;2694,07
2011;D214E;Taxes sur les spectacles et divertissements;LUX;Luxembourg;EUR;Euro;1,80
2011;D6131;Cotisations de pension effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;1468,19
2011;D611;Cotisations sociales effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1999,41
2011;D214C;Impôts sur les opérations financières et les opérations en capital;LUX;Luxembourg;EUR;Euro;173,11
2011;D612;Cotisations sociales imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;533,25
2011;D6132;Cotisations effectives autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;1225,88
2012;D214B;Droits de timbre;LUX;Luxembourg;EUR;Euro;0,00
2012;D51C;Impôts sur les gains de détention;LUX;Luxembourg;EUR;Euro;0,00
2012;D29G;Sous-compensation de la TVA (régime forfaitaire);LUX;Luxembourg;EUR;Euro;0,00
2012;D2122B;Montants compensatoires monétaires prélevés à l'importation;LUX;Luxembourg;EUR;Euro;0,00
2012;D995FS;Cotisations sociales effectives à la charge des travailleurs indépendants dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D6142;Suppléments de cotisations autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2012;D29D;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2012;D91C;Autres impôts en capital n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2012;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;LUX;Luxembourg;EUR;Euro;0,00
2012;D91B;Prélèvements sur le capital;LUX;Luxembourg;EUR;Euro;0,00
2012;D995G;Impôts en capital dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D611V;Cotisations sociales effectives volontaires des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2012;D995FE;Cotisations sociales effectives à la charge des salariés dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D59E;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2012;D59B;Impôts de capitation;LUX;Luxembourg;EUR;Euro;0,00
2012;D6122;Cotisations imputées autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2012;D51D;Taxes sur les gains des loteries et des paris;LUX;Luxembourg;EUR;Euro;0,00
2012;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;LUX;Luxembourg;EUR;Euro;0,00
2012;D51E;Autres impôts sur le revenu n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2012;D995E;Cotisations sociales effectives à la charge des employeurs dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D51C3;Autres impôts sur les gains de détention n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2012;D995B;Autres impôts sur la production dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D995F;Cotisations sociales effectives à la charge des ménages dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D995;Transferts en capital des administrations publiques vers les secteurs concernés correspondant à des impôts et contributions sociales notifiés mais non susceptible d'être perçus;LUX;Luxembourg;EUR;Euro;0,00
2012;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;LUX;Luxembourg;EUR;Euro;0,00
2012;D995FN;Cotisations sociales effectives à la charge des personnes n'occupant pas d'emploi dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D6141;Suppléments de cotisations de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2012;D214J;Bénéfices des monopoles fiscaux;LUX;Luxembourg;EUR;Euro;0,00
2012;D29C;Impôts sur la masse salariale ou les effectifs employés;LUX;Luxembourg;EUR;Euro;0,00
2012;D995A;Impôts sur les produits dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D2121;Droits sur les importations;LUX;Luxembourg;EUR;Euro;0,00
2012;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;LUX;Luxembourg;EUR;Euro;0,00
2012;D995D;Autres impôts courants dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D614;Suppléments de cotisations sociales à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2012;D61SC;Rémunération du service des régimes d'assurance sociale (-);LUX;Luxembourg;EUR;Euro;0,00
2012;D2122D;Impôts généraux sur les ventes;LUX;Luxembourg;EUR;Euro;0,00
2012;D995C;Impôts sur le revenu dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2012;D2122F;Bénéfices des monopoles sur l'importation;LUX;Luxembourg;EUR;Euro;0,00
2012;D2122E;Impôts sur des services déterminés;LUX;Luxembourg;EUR;Euro;0,00
2012;D2122A;Prélèvements sur les produits agricoles importés;LUX;Luxembourg;EUR;Euro;0,00
2012;D59C;Impôts sur la dépense;LUX;Luxembourg;EUR;Euro;0,00
2012;D51C2;Impôts sur les gains de détention des sociétés;LUX;Luxembourg;EUR;Euro;0,00
2012;D214K;Droits sur les exportations et montants compensatoires monétaires prélevés à l'exportation;LUX;Luxembourg;EUR;Euro;0,00
2012;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;566,77
2012;D6132;Cotisations effectives autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;1301,21
2012;D214C;Impôts sur les opérations financières et les opérations en capital;LUX;Luxembourg;EUR;Euro;181,95
2012;D612;Cotisations sociales imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;570,09
2012;D29F;Impôts sur les émissions polluantes;LUX;Luxembourg;EUR;Euro;0,74
2012;D214E;Taxes sur les spectacles et divertissements;LUX;Luxembourg;EUR;Euro;2,02
2012;D6131;Cotisations de pension effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;1545,86
2012;D611;Cotisations sociales effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;2113,27
2012;D613;Cotisations sociales effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;2847,07
2012;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;563,81
2012;D214A;Droits d'accise et impôts de consommation;LUX;Luxembourg;EUR;Euro;80,60
2012;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;LUX;Luxembourg;EUR;Euro;17001,29
2012;D214D;Taxes à l'immatriculation des véhicules;LUX;Luxembourg;EUR;Euro;7,92
2012;D6112;Cotisations effectives autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;891,18
2012;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;LUX;Luxembourg;EUR;Euro;2257,37
2012;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;LUX;Luxembourg;EUR;Euro;360,12
2012;D5;Impôts courants sur le revenu, le patrimoine, etc.;LUX;Luxembourg;EUR;Euro;6276,02
2012;D211;Taxes du type TVA;LUX;Luxembourg;EUR;Euro;3196,19
2012;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;LUX;Luxembourg;EUR;Euro;2814,26
2012;D214L;Autres impôts sur les produits n.c.a.;LUX;Luxembourg;EUR;Euro;16,69
2012;D91;Impôts en capital;LUX;Luxembourg;EUR;Euro;71,10
2012;D21;Impôts sur les produits;LUX;Luxembourg;EUR;Euro;5005,59
2012;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;16968,49
2012;D59F;Autres impôts courants n.c.a.;LUX;Luxembourg;EUR;Euro;50,00
2012;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;17571,39
2012;D91A;Impôts sur les transferts en capital;LUX;Luxembourg;EUR;Euro;71,10
2012;D61N;Cotisations sociales effectives des employeurs et des ménages;LUX;Luxembourg;EUR;Euro;4960,34
2012;ODA;Total des recettes fiscales;LUX;Luxembourg;EUR;Euro;12040,95
2012;D59;Autres impôts courants;LUX;Luxembourg;EUR;Euro;320,80
2012;D2;Impôts sur la production et les importations;LUX;Luxembourg;EUR;Euro;5693,83
2012;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;LUX;Luxembourg;EUR;Euro;2257,37
2012;D214G;Taxes sur les primes d'assurance;LUX;Luxembourg;EUR;Euro;41,55
2012;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;LUX;Luxembourg;EUR;Euro;2247,49
2012;D2122C;Droits d'accise;LUX;Luxembourg;EUR;Euro;1449,28
2012;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;LUX;Luxembourg;EUR;Euro;3697,85
2012;D61;Cotisations sociales nettes;LUX;Luxembourg;EUR;Euro;5530,43
2012;D6121;Cotisations de pension imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;570,09
2012;D29B;Impôts sur l'utilisation d'actifs fixes;LUX;Luxembourg;EUR;Euro;25,44
2012;D29A;Impôts sur les terrains, bâtiments et autres constructions;LUX;Luxembourg;EUR;Euro;30,47
2012;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;LUX;Luxembourg;EUR;Euro;3697,85
2012;D29H;Autres impôts sur la production n.c.a.;LUX;Luxembourg;EUR;Euro;631,59
2012;D59A;Impôts courants sur le capital;LUX;Luxembourg;EUR;Euro;270,80
2012;D214H;Autres taxes sur des services déterminés;LUX;Luxembourg;EUR;Euro;4,20
2012;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;LUX;Luxembourg;EUR;Euro;1449,28
2012;D29;Autres impôts sur la production;LUX;Luxembourg;EUR;Euro;688,24
2012;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;LUX;Luxembourg;EUR;Euro;2113,27
2012;D613V;Cotisations sociales effectives volontaires des ménages;LUX;Luxembourg;EUR;Euro;32,81
2012;D51;Impôts sur le revenu;LUX;Luxembourg;EUR;Euro;5955,22
2012;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;LUX;Luxembourg;EUR;Euro;1449,28
2012;D214F;Taxes sur les loteries, les jeux et les paris;LUX;Luxembourg;EUR;Euro;25,19
2012;D6111;Cotisations de pension effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1222,09
2012;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;LUX;Luxembourg;EUR;Euro;2,96
2013;D91B;Prélèvements sur le capital;LUX;Luxembourg;EUR;Euro;0,00
2013;D995G;Impôts en capital dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2013;D611V;Cotisations sociales effectives volontaires des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2013;D995FE;Cotisations sociales effectives à la charge des salariés dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2013;D59E;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2013;D59B;Impôts de capitation;LUX;Luxembourg;EUR;Euro;0,00
2013;D6122;Cotisations imputées autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2013;D51D;Taxes sur les gains des loteries et des paris;LUX;Luxembourg;EUR;Euro;0,00
2013;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;LUX;Luxembourg;EUR;Euro;0,00
2013;D51E;Autres impôts sur le revenu n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2013;D51C3;Autres impôts sur les gains de détention n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2013;D995B;Autres impôts sur la production dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2013;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;LUX;Luxembourg;EUR;Euro;0,00
2013;D214B;Droits de timbre;LUX;Luxembourg;EUR;Euro;0,00
2013;D51C;Impôts sur les gains de détention;LUX;Luxembourg;EUR;Euro;0,00
2013;D29G;Sous-compensation de la TVA (régime forfaitaire);LUX;Luxembourg;EUR;Euro;0,00
2013;D2122B;Montants compensatoires monétaires prélevés à l'importation;LUX;Luxembourg;EUR;Euro;0,00
2013;D6142;Suppléments de cotisations autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2013;D29D;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2013;D91C;Autres impôts en capital n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2013;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;LUX;Luxembourg;EUR;Euro;0,00
2013;D6141;Suppléments de cotisations de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2013;D214J;Bénéfices des monopoles fiscaux;LUX;Luxembourg;EUR;Euro;0,00
2013;D29C;Impôts sur la masse salariale ou les effectifs employés;LUX;Luxembourg;EUR;Euro;0,00
2013;D995A;Impôts sur les produits dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2013;D2121;Droits sur les importations;LUX;Luxembourg;EUR;Euro;0,00
2013;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;LUX;Luxembourg;EUR;Euro;0,00
2013;D995D;Autres impôts courants dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2013;D614;Suppléments de cotisations sociales à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2013;D61SC;Rémunération du service des régimes d'assurance sociale (-);LUX;Luxembourg;EUR;Euro;0,00
2013;D2122D;Impôts généraux sur les ventes;LUX;Luxembourg;EUR;Euro;0,00
2013;D995C;Impôts sur le revenu dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2013;D2122F;Bénéfices des monopoles sur l'importation;LUX;Luxembourg;EUR;Euro;0,00
2013;D2122E;Impôts sur des services déterminés;LUX;Luxembourg;EUR;Euro;0,00
2013;D2122A;Prélèvements sur les produits agricoles importés;LUX;Luxembourg;EUR;Euro;0,00
