Année;Cde_Âge;Cde_Pays;Pays;Cde_Mesure;Mesure;Cde_Sexe;Sexe;Âge;Valeur_Mesurée
2018;Y_GE65;LVA;Lettonie;PS;Personnes;M;Sexe masculin;65 ans et plus;128114,000
2018;Y_GE65;LVA;Lettonie;PS;Personnes;F;Sexe féminin;65 ans et plus;260803,000
2018;Y15T64;LVA;Lettonie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;631231,000
2018;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,439
2018;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,181
2018;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,080
2018;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;15,836
2018;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;14,219
2018;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,731
2018;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,830
2018;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;60,701
2018;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,983
2019;Y15T64;LVA;Lettonie;PS;Personnes;_T;Total;De 15 à 64 ans;1218495,000
2019;Y_GE65;LVA;Lettonie;PS;Personnes;_T;Total;65 ans et plus;390195,000
2019;Y15T64;LVA;Lettonie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;596632,000
2019;Y_GE65;LVA;Lettonie;PS;Personnes;M;Sexe masculin;65 ans et plus;129022,000
2019;Y_GE65;LVA;Lettonie;PS;Personnes;F;Sexe féminin;65 ans et plus;261173,000
2019;Y15T64;LVA;Lettonie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;621863,000
2019;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,613
2019;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,388
2019;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,335
2019;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;15,944
2019;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;14,343
2019;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,813
2019;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,574
2019;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;60,323
2019;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,668
2020;Y15T64;LVA;Lettonie;PS;Personnes;_T;Total;De 15 à 64 ans;1203809,000
2020;Y_GE65;LVA;Lettonie;PS;Personnes;_T;Total;65 ans et plus;392555,000
2020;Y15T64;LVA;Lettonie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;590961,000
2020;Y_GE65;LVA;Lettonie;PS;Personnes;M;Sexe masculin;65 ans et plus;130391,000
2020;Y_GE65;LVA;Lettonie;PS;Personnes;F;Sexe féminin;65 ans et plus;262164,000
2020;Y15T64;LVA;Lettonie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;612848,000
2020;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,849
2020;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,656
2020;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,643
2020;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;16,001
2020;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;14,413
2020;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,850
2020;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,301
2020;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;59,944
2020;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,343
2021;Y15T64;LVA;Lettonie;PS;Personnes;_T;Total;De 15 à 64 ans;1190344,000
2021;Y_GE65;LVA;Lettonie;PS;Personnes;_T;Total;65 ans et plus;392658,000
2021;Y15T64;LVA;Lettonie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;585713,000
2021;Y_GE65;LVA;Lettonie;PS;Personnes;M;Sexe masculin;65 ans et plus;130969,000
2021;Y_GE65;LVA;Lettonie;PS;Personnes;F;Sexe féminin;65 ans et plus;261689,000
2021;Y15T64;LVA;Lettonie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;604631,000
2021;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;15,017
2021;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,836
2021;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,850
2021;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;15,998
2021;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;14,425
2021;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,825
2021;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,158
2021;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;59,726
2021;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,165
2022;Y15T64;LVA;Lettonie;PS;Personnes;_T;Total;De 15 à 64 ans;1185872,000
2022;Y_GE65;LVA;Lettonie;PS;Personnes;_T;Total;65 ans et plus;393268,000
2022;Y15T64;LVA;Lettonie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;584014,000
2022;Y_GE65;LVA;Lettonie;PS;Personnes;M;Sexe masculin;65 ans et plus;131824,000
2022;Y_GE65;LVA;Lettonie;PS;Personnes;F;Sexe féminin;65 ans et plus;261444,000
2022;Y15T64;LVA;Lettonie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;601858,000
2022;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;15,140
2022;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,925
2022;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,919
2022;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;15,975
2022;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;14,413
2022;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,785
2022;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,075
2022;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;59,667
2022;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,099
2023;Y_GE65;LVA;Lettonie;PS;Personnes;F;Sexe féminin;65 ans et plus;264289,000
2023;Y15T64;LVA;Lettonie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;605045,000
2023;Y15T64;LVA;Lettonie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;585256,000
2023;Y_GE65;LVA;Lettonie;PS;Personnes;M;Sexe masculin;65 ans et plus;135373,000
2023;Y_GE65;LVA;Lettonie;PS;Personnes;_T;Total;65 ans et plus;399662,000
2023;Y15T64;LVA;Lettonie;PS;Personnes;_T;Total;De 15 à 64 ans;1190301,000
2023;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;15,530
2023;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,217
2023;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;26,115
2023;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;15,594
2023;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;14,100
2023;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,328
2023;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,141
2023;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;59,785
2023;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,189
2024;Y_GE65;LVA;Lettonie;PS;Personnes;F;Sexe féminin;65 ans et plus;266332,000
2024;Y15T64;LVA;Lettonie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;596981,000
2024;Y15T64;LVA;Lettonie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;579733,000
2024;Y_GE65;LVA;Lettonie;PS;Personnes;M;Sexe masculin;65 ans et plus;138106,000
2024;Y_GE65;LVA;Lettonie;PS;Personnes;_T;Total;65 ans et plus;404438,000
2024;Y15T64;LVA;Lettonie;PS;Personnes;_T;Total;De 15 à 64 ans;1176714,000
2024;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;15,977
2024;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,673
2024;Y_GE65;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;26,588
2024;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;15,271
2024;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,815
2024;Y_LT15;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;16,958
2024;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,065
2024;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;59,597
2024;Y15T64;LVA;Lettonie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,057
2002;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;10935171,000
2002;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2209583,000
2002;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5540730,000
2002;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;916042,000
2002;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1293541,000
2002;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5394441,000
2002;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;11,460
2002;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;13,683
2002;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;15,862
2002;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;18,603
2002;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,991
2002;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;19,227
2002;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;69,314
2002;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;66,147
2002;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,715
2003;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;10976602,000
2003;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2235803,000
2003;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5556490,000
2003;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;932775,000
2003;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1303028,000
2003;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5420112,000
2003;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;11,615
2003;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;13,780
2003;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;15,901
2003;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;18,569
2003;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,957
2003;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;19,194
2003;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;69,191
2003;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;66,142
2003;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,651
2004;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;10999727,000
2004;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2269911,000
2004;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5561360,000
2004;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;953387,000
2004;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1316524,000
2004;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5438367,000
2004;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;11,835
2004;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;13,941
2004;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;16,005
2004;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;18,500
2004;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,882
2004;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;19,131
2004;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;69,034
2004;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;66,113
2004;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,559
2005;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;11013726,000
2005;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2309564,000
2005;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5562012,000
2005;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;976614,000
2005;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1332950,000
2005;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5451714,000
2005;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;12,099
2005;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;14,152
2005;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;16,161
2005;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;18,362
2005;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,743
2005;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,993
2005;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;68,908
2005;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;66,096
2005;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,487
2006;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;11025091,000
2006;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2349405,000
2006;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5562306,000
2006;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1000414,000
2006;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1348991,000
2006;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5462785,000
2006;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;12,377
2006;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;14,373
2006;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;16,325
2006;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;18,179
2006;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,564
2006;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,808
2006;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;68,815
2006;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;66,110
2006;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,448
2007;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;11042937,000
2007;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2391587,000
2007;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5567123,000
2007;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1025508,000
2007;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1366079,000
2007;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5475814,000
2007;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;12,660
2007;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;14,599
2007;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;16,496
2007;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;17,991
2007;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,382
2007;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,612
2007;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;68,727
2007;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;66,122
2007;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,410
2008;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;11072882,000
2008;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2443319,000
2008;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5580155,000
2008;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1055455,000
2008;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1387864,000
2008;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5492727,000
2008;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;12,975
2008;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;14,857
2008;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;16,698
2008;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;17,813
2008;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,215
2008;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,424
2008;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;68,601
2008;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;66,087
2008;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,330
2009;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;11107333,000
2009;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2505070,000
2009;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5596661,000
2009;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1090300,000
2009;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1414770,000
2009;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5510672,000
2009;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;13,329
2009;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;15,154
2009;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;16,942
2009;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;17,652
2009;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,065
2009;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,252
2009;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;68,419
2009;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;65,992
2009;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,193
2010;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;11138762,000
2010;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2566634,000
2010;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5610073,000
2010;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1124669,000
2010;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1441965,000
2010;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5528689,000
2010;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;13,676
2010;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;15,447
2010;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;17,183
2010;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;17,514
2010;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;16,936
2010;Y_LT15;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,103
2010;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;68,220
2010;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;65,881
2010;Y15T64;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;67,039
2011;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 à 64 ans;11135547,000
2011;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2655660,000
2011;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;5605542,000
2011;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1173270,000
2011;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;65 ans et plus;1482390,000
2011;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;5530005,000
2011;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,199
2011;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;15,909
2011;Y_GE65;NLD;Pays-Bas;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;17,585
